"","NR2F1","CREB1","HLF","FOXA2","NHLH1","GABPA","PBX1","ELK4","SOX9","TEAD1","TAL1..TCF3","ETS1","REL","CEBPA","ZEB1","RELA","ELF5","CTCF","SOX2","TFCP2","FOXA1","CEBPB","ELF1","ERG","FOSL1","JUN","JUND.var.2.","MYOD1","MYOG","RFX1","RFX5","RUNX2","STAT1..STAT2","TCF3","EHF","RFX2","ATF3","ELF3","ELF4","ETV6","GRHL1","JDP2.var.2.","MSC","MYF6","NEUROG2","NFIA","NKX2.3","NKX2.8","RUNX3","SPIC","TFAP4","ZBTB18","SNAI2","ETV1","ETV2","ETV4","ETV5","IRF7","MEIS2","MEIS3","PKNOX1","PKNOX2","TGIF1","RFX3","RFX4","TBX4","TBX5","FIGLA","TCF4","BATF3","CEBPD","CEBPE","CEBPG","FOXD2","FOXO6","RXRB","RXRG","SOX8","ASCL1","GRHL2","NEUROD1","PBX2","PBX3","SIX1","SIX2","SOX13","TWIST1","ZNF384","FOSL1..JUN.var.2.","FOSL2..JUND.var.2.","PPARA..RXRA","ATOH1.var.2.","ATOH7","BHLHA15.var.2.","FERD3L","HNF4A.var.2.","IKZF1","NFIX.var.2.","NHLH2","NR2F1.var.2.","NR6A1","PPARD","SNAI1","SNAI3","THRB","ASCL1.var.2.","ATF2","BHLHE22.var.2.","CEBPG.var.2.","HAND2","MEIS1.var.2.","MEIS2.var.2.","MYF5","NEUROG2.var.2.","NFIB","TCF12.var.2.","FOXA3"
"ETV5",0.119228176142076,0.078908806976438,0.121674792783592,0.0759837212389934,0.0657570661376548,0.0946945681997428,0.815814157726244,0.83343878675116,-0.113650758910277,0.162720796321291,0.0411328258047494,-0.0282910978233024,0.0983934174594481,-0.281335048822571,0.906916106802048,0.0417862114170863,0.0769686119328264,0.149491515834701,-0.210867094812103,0.0466249839718251,-0.271248021134594,-0.272950243932985,-0.0485985293028749,0.114184250625467,-0.220272175778479,0.138784108071691,-0.114916112488107,0.239333166351614,0.220714943029634,0.216640322705875,-0.0854016304478567,0.148186019445917,0.155530472268504,0.133993766907769,0.115938712756582,0.143058417318324,0.10445564458671,0.0857433008466758,-0.192827811111111,0.115834097165273,0.115834097165273,0.022196912202062,-0.190144274448004,-0.18849508848726,-0.187537690508683,-0.135886482825502,-0.148312755046741,-0.158350144835078,0.123312098285136,0.281137782892882,0.0320181863301426,0.0520494856536363,0.105615485803491,-0.0214729165250704,-0.103978069774294,0.88107717184752,1,-0.143321074791773,0.113930568066435,0.15116679938954,0.0740068949177052,0.124193228582701,-0.171754431747354,0.119058496306731,-0.118275261485515,0.0628119091473835,-0.146256372739441,-0.186262409385815,-0.160147547854832,-0.0167043078280481,-0.000976167989890531,-0.148624200489226,0.0303640377066222,0.890165773669242,-0.162873445408943,0.0674782546206906,-0.00827816333176882,0.861402335488157,0.0608212221117024,0.0680334230364885,0.165117490181636,0.186666124433133,0.173293536079191,0.0661271500894715,0.128882385742539,-0.131354977189921,-0.0103280022778538,-0.128532223497032,0.394675346466083,-0.211332027926305,-0.22068793157998,0.796240004756203,0.0426807053729987,0.092606529455801,0.0636729995174941,0.149612461395601,0.0932600174982718,0.144554752806951,0.394048424842948,-0.0656717920205119,-0.103821953297619,0.121150022871624,-0.300894731588503,-0.191412346496232,0.0550382397840796,0.0550437787774425,0.157598378097262,0.283446829848174,0.0750031003099661,0.0843686631163211,-0.205437355823959,0.00982394736926272,0.112975854820257,-0.0101850163955152,-0.0228271017937882,-0.169111356645621,0.186383652345029
"IRF7",-0.549675593329417,-0.482265554278964,-0.658436783954741,0.496808549075091,0.509876082174632,-0.312917911026396,-0.298270586959896,-0.298917569139795,0.504371723115841,0.112461475492248,0.277925026240862,0.474786729698444,0.226025149758511,0.63147117623538,-0.240309293484257,-0.6621219357654,-0.622961137992245,-0.599474087972961,0.498103196717593,-0.688048357156068,0.643321161333875,0.624679334651556,0.473006094569772,-0.622433192181026,0.557384680154834,-0.627421268443596,0.710850792274839,-0.119281130921333,-0.0811064049480553,-0.0564343996529923,0.378758620571357,-0.6148856243963,-0.57527996633675,-0.645830495764025,-0.508845780299314,-0.646754832292468,-0.476024717702176,-0.471336876762487,0.659642322426314,-0.526293949101924,-0.526293949101924,-0.635445614743734,0.669954389763834,0.662611715705971,0.671163214900004,0.107858354611377,0.784453445056607,0.793045936309119,-0.689852886633852,-0.346682012650686,-0.433413787152547,-0.45509864483224,-0.487950101462952,-0.590666364845158,0.43704086148237,-0.216512827087021,-0.143321074791773,1,-0.705378712242573,-0.629728134203975,-0.693032652034929,-0.664834259906991,0.69406470224108,0.226361986916601,0.370799536333028,-0.672247099114461,0.790572098479239,0.625482207442556,0.787616306891807,-0.649234086707553,-0.651490006683889,0.771423291850911,-0.697105680327763,-0.258947490998621,0.221287880374111,-0.433999848844347,-0.673495970692143,-0.201432289263068,-0.682070997867326,0.441533681333171,-0.666632910178391,-0.583457643358443,-0.532637414955296,-0.666885069898909,-0.690908759775038,0.419862856397214,-0.656533578282735,0.109488023600353,0.051600284165116,0.672353884801464,0.693510944608578,-0.418537561798877,0.425715206802481,0.300756131901702,0.377858829561216,0.188646716532523,0.2592125200396,0.155464936682192,0.0335944941903808,-0.0494027696933174,0.0995712914958741,0.241948687809201,0.631115037294583,0.550045992728706,-0.700041988820632,-0.699370168395465,-0.536095388154206,-0.436977463554284,-0.515695472397532,-0.528217973869636,0.654330587962995,-0.649966057580126,-0.499953168981483,-0.656500296299712,-0.649900208199647,0.736540249743416,-0.601287584946764
"MEIS2",0.628415139260615,0.606549185508882,0.848581353158615,-0.595574041141839,-0.603275181453594,0.221918849434788,0.3171583241074,0.310169884350444,-0.618716849896816,-0.181802592694548,-0.346685017793749,-0.536056694523569,-0.294785697398458,-0.689251421927014,0.219967441341685,0.88491846351321,0.856538429500115,0.756550103070755,-0.467808182333541,0.898161612452225,-0.682697351987173,-0.653333644373203,-0.546779638545248,0.843000983489049,-0.622271586795835,0.825731156938004,-0.648856393569251,0.0625961815076178,0.0248791807589531,0.0171812233912528,-0.504700553396279,0.727712162176263,0.680240598551957,0.828522307310414,0.561792115644838,0.817704272424813,0.523967819761397,0.525170632603097,-0.720688276009144,0.622487694066447,0.622487694066447,0.787673488954596,-0.733650741857529,-0.72483186828076,-0.729411415631444,0.000132958965769796,-0.668983162797915,-0.695046636382382,0.879411043818594,0.427517298326165,0.512769371759233,0.546643625845041,0.614169140337993,0.741415008749161,-0.533571160334498,0.191415316759135,0.113930568066435,-0.705378712242573,1,0.798744080606751,0.945618376772072,0.854015547905392,-0.638174214875181,-0.255852883224568,-0.267723874129956,0.844643307675255,-0.662429237022809,-0.642960862220698,-0.678913025362715,0.818023090690315,0.816927854099476,-0.661948597185061,0.91354303713311,0.245051048722644,-0.137436877854426,0.551451201663975,0.846171438446792,0.208998522533219,0.879888657832369,-0.496949125377354,0.846877073255865,0.656702418190804,0.598159525715208,0.921132282788094,0.872041884368941,-0.317515712543121,0.815390572095048,0.000917046679251941,-0.0831016678473533,-0.725024606075499,-0.745022451665084,0.444386125656897,-0.476988012178861,-0.325838595217101,-0.405941296913127,-0.206876737983881,-0.27311189468506,-0.227714788517672,-0.0615394065420077,0.158770645637352,0.000213045949970553,-0.263647281292689,-0.682439784017622,-0.577976898188702,0.894725640421029,0.921761601952735,0.605444490753114,0.52500944578742,0.574031945550805,0.591076868884607,-0.702405625814183,0.81598434391162,0.62097615120711,0.815554736767877,0.81855185905442,-0.814281944305974,0.769366055355849
"MEIS3",0.606088825918411,0.555288341911051,0.794111754916833,-0.537124101484152,-0.550143398431471,0.170904220151534,0.337357765654253,0.332947102087513,-0.586139884684335,-0.170589972227222,-0.322783207892974,-0.497105714203486,-0.268524105232546,-0.655641612018921,0.249874401381212,0.717562502877661,0.705749919797584,0.823523611543081,-0.435626793680377,0.737196778239526,-0.645237794256922,-0.614855811613823,-0.503801934856918,0.689041408253706,-0.590038602829969,0.742335107131366,-0.590276147397691,0.0532137993864237,0.021519240790746,0.0161526426967645,-0.477461661438959,0.6713280125881,0.643347608150811,0.741501909469157,0.476373526293879,0.732006570752026,0.449150033688946,0.438586987578996,-0.664462643933955,0.560410655334492,0.560410655334492,0.666120523077325,-0.666745830653302,-0.658977946488165,-0.665074428476426,0.0210442380900992,-0.603710746536234,-0.628042958152896,0.788173430336521,0.448394163167369,0.468612545084135,0.498741593431732,0.573858726953064,0.628356081096203,-0.517715823813383,0.221200750284878,0.15116679938954,-0.629728134203975,0.798744080606751,1,0.770959618362225,0.737740322229564,-0.580479178108598,-0.230179279692745,-0.249225984550501,0.712598935120759,-0.594422116760639,-0.598643875126954,-0.614403488690153,0.693782249154617,0.696311483361488,-0.595900505045777,0.746968650583168,0.268640583239687,-0.101710429101342,0.513567162562707,0.711632811391484,0.238690664581826,0.733988752923559,-0.426813893511687,0.779009513002365,0.641376877337752,0.576762373760604,0.733213041986122,0.793159633938593,-0.299105957117624,0.69304292082558,0.0241967834423639,0.0227058867632392,-0.663943764234601,-0.6830368453127,0.45640388239874,-0.430965414682131,-0.299421081093435,-0.369948815033989,-0.185766247928464,-0.244682155748353,-0.202671597764304,0.0436885348454625,0.17865073973475,0.0349694599025395,-0.235414993469165,-0.651421171081674,-0.535532960548186,0.756098270289923,0.749042557310028,0.588325828165855,0.532456964274747,0.481538051951693,0.500066647274283,-0.662809820964136,0.699686764612778,0.581600668013891,0.693283888855465,0.691995846406126,-0.753714581215005,0.725881138006562
"PKNOX1",0.583859662801723,0.587387665442127,0.861692473936697,-0.585483270312878,-0.592396904382818,0.246576031316893,0.261971754954918,0.256915128825244,-0.570310790006928,-0.165883185517138,-0.31838399191436,-0.509045566197352,-0.277591766390727,-0.646540487814764,0.178566533064894,0.903696772091404,0.853497690680707,0.719265690454568,-0.419318371962868,0.911373242759018,-0.648388996891289,-0.618933071106946,-0.522322643249516,0.850843136872921,-0.589209933676266,0.823909825409175,-0.630606557794922,0.0664202332753528,0.0305578701188472,0.0157118298444539,-0.46073580668065,0.683511283567426,0.628405402678478,0.788945703718322,0.581283147591425,0.77728627623603,0.549484235797136,0.551920392451897,-0.675804879456649,0.583648999298309,0.583648999298309,0.790167324996733,-0.698072822776061,-0.688677602058126,-0.693103203179537,-0.0131885872018168,-0.647562969755651,-0.672152538862096,0.872093208275118,0.345173805274084,0.488817808342757,0.521423189741536,0.588093748095276,0.739723061394164,-0.474611647225612,0.151755752171033,0.0740068949177052,-0.693032652034929,0.945618376772072,0.770959618362225,1,0.844808878718589,-0.610747641737932,-0.259348229015373,-0.232746069476607,0.854346331175808,-0.645095294878892,-0.612809277714022,-0.654071412700457,0.823191879862471,0.818417524430244,-0.638779963595629,0.934742017540525,0.203637171099329,-0.121585004353189,0.533034765091177,0.851071426885627,0.158693014587237,0.892843961538642,-0.479567814617758,0.832334504155961,0.60279602032053,0.555138654379102,0.943126669145109,0.862006523241382,-0.280342452158489,0.818643400283034,-0.0150970998590813,-0.178425563096993,-0.686795602831381,-0.70661178708429,0.383719116867634,-0.465838862103665,-0.317713653378534,-0.401027932268076,-0.211512159868478,-0.278222875256172,-0.211505271380772,-0.158347698967912,0.142321806784157,-0.0179350547731565,-0.262265473129755,-0.64290224905195,-0.545234388414753,0.889076969651815,0.937790575559238,0.566324325065745,0.450556741164572,0.597570077598491,0.611061455410117,-0.660261685917562,0.811417901963164,0.592072341981003,0.81879683832225,0.827564407623796,-0.784239005019038,0.748114706108782
"PKNOX2",0.606091543413035,0.560047966419544,0.767752663214015,-0.574304874430024,-0.580283769058397,0.204280384096062,0.322932679915655,0.317324661276826,-0.603263588630033,-0.190310782559844,-0.344792322049435,-0.516928133558356,-0.289606540259435,-0.661180667825685,0.218103635578729,0.803532382786613,0.761631432081728,0.703130148312767,-0.469308882494431,0.829795494732244,-0.66136706171679,-0.626619548925676,-0.5371598215593,0.76847096680238,-0.603312836790641,0.760840266869463,-0.622597443918612,0.0394947649739653,0.00548335645478462,-0.000444371070723207,-0.498201539731045,0.689815442934189,0.658825079148822,0.80092762469074,0.514196936661827,0.784730320981956,0.479060138246013,0.479232380913299,-0.700585666687863,0.629959978338816,0.629959978338816,0.762789962829146,-0.701638496424346,-0.69515103456985,-0.6991470874048,-0.00765116594713861,-0.635880898048203,-0.665051279806526,0.817774116108832,0.446156126471462,0.510429713694475,0.546569255790797,0.572211387301589,0.728851971126229,-0.544057761374387,0.194856062461963,0.124193228582701,-0.664834259906991,0.854015547905392,0.737740322229564,0.844808878718589,1,-0.610616160959555,-0.245799947895631,-0.286093764009233,0.81609211562163,-0.629762296805002,-0.616466479066718,-0.648567384058107,0.785267119021223,0.786741490663942,-0.630055642568185,0.837741000840545,0.243976228469803,-0.141934909148258,0.508209904250019,0.809321982947696,0.220956472080978,0.813039495092126,-0.465258386947381,0.783128250628741,0.635518044562635,0.565531769688292,0.82007978784072,0.813172375579301,-0.331564635327472,0.787020560767983,-0.00349261887165718,-0.0233126789036629,-0.699221108577019,-0.716825474246496,0.438660267014824,-0.455764414569336,-0.313559466838287,-0.382778819093837,-0.198381207786736,-0.255593576234161,-0.230647925534029,-0.00253295285007261,0.151770760191781,0.00173006902628071,-0.251802952680774,-0.650829610573966,-0.563979818280686,0.843198451723608,0.836533061377691,0.570830261793444,0.534182713073808,0.534023866552372,0.54653496034899,-0.680483368887973,0.789713400024313,0.580384365568115,0.786970448012231,0.785674172282721,-0.779040326969537,0.712087379794648
"TGIF1",-0.525793142187319,-0.448119675924798,-0.581306644154236,0.461500600408883,0.470683592946581,-0.242879114351735,-0.3363277764412,-0.333545937389206,0.496632093232815,0.0861695077445279,0.25019058905364,0.42548975348329,0.18578240683866,0.604648094024837,-0.258716670923466,-0.590410553981379,-0.561001685617377,-0.55816027273661,0.499563542093616,-0.603077806957538,0.615474024727841,0.596401191267744,0.425532890077215,-0.563725944446189,0.524509767487888,-0.572364283613166,0.669463458641141,-0.124989939023572,-0.0899528341765385,-0.0783120462018623,0.393038016203571,-0.592039887218294,-0.572538742290269,-0.621771515685943,-0.433325342523553,-0.621590534090135,-0.397988515784023,-0.3943680149317,0.633443023180775,-0.507699340007436,-0.507699340007436,-0.57377927175528,0.628267872707496,0.622438653043259,0.625692456699291,0.102303790130639,0.733875985600913,0.754580345762657,-0.625219533558277,-0.408388191213367,-0.410224308229255,-0.442295204121202,-0.454873527553722,-0.5256696276729,0.449171121990745,-0.233883019775131,-0.171754431747354,0.69406470224108,-0.638174214875181,-0.580479178108598,-0.610747641737932,-0.610616160959555,1,0.166607969985251,0.365080813851927,-0.592734364520979,0.720364221277754,0.601429022331105,0.743198617865891,-0.576662031258603,-0.583918998427149,0.718722367014885,-0.60695177744792,-0.273017431128765,0.229891522910076,-0.400933197253695,-0.595709567042547,-0.242917626234306,-0.594057606232609,0.38922347232838,-0.606078552761512,-0.562897367569098,-0.498534351177808,-0.587342790229457,-0.624099695834865,0.405543148648544,-0.582192216010901,0.101771406993644,-0.0761704161418346,0.630528402939747,0.648485632910673,-0.439714230111693,0.357827197336601,0.235867520048475,0.304874027034773,0.126236449813592,0.193202336352193,0.114847988059247,-0.0922669126841796,-0.0460886377971188,0.0860756018438254,0.176143901186875,0.60389324051508,0.519592921957797,-0.63271825516147,-0.611325798585567,-0.49863700598512,-0.477068085333665,-0.43153467450065,-0.449167126796369,0.621908627674563,-0.587140949048115,-0.472618357137395,-0.582242518162775,-0.570897031931814,0.695548443725878,-0.555944279568645
"RFX3",-0.278251499960149,-0.182227692586508,-0.207917832457916,0.288501970317084,0.283072107289568,0.0705963028307131,0.101545547368318,0.096626269968426,0.339297115932303,0.629775496121165,0.610871855205471,0.670217330366751,0.653626189987623,0.16007349149896,0.0747093366262836,-0.266189785824864,-0.258272677872621,-0.215476559487467,-0.0036324827917807,-0.275666241390386,0.0430028329911115,0.00979758752667016,0.573268895992885,-0.222827996804542,0.162435114802043,-0.190024985060643,0.163512309207357,0.537806315297616,0.538114191317993,0.621706462807382,0.259771951115206,-0.242588400704364,-0.210510031797108,-0.287978836292191,-0.159478537292757,-0.286134188305586,-0.150759221669326,-0.160485082095884,0.231411614661633,-0.202638021396293,-0.202638021396293,-0.253581980180864,0.250243957094883,0.245513583327717,0.246152078510215,-0.279073039057702,0.193334391377966,0.185084983675006,-0.243831835086407,-0.0991111377999529,-0.227486138010791,-0.214119996456715,-0.169798787064558,-0.312850696144013,0.199418685378662,0.0818815185251769,0.119058496306731,0.226361986916601,-0.255852883224568,-0.230179279692745,-0.259348229015373,-0.245799947895631,0.166607969985251,1,-0.0825443696736067,-0.244481234808022,0.185616965544954,0.122318881629474,0.199786335099467,-0.308228091780764,-0.293718721974129,0.184041240734838,-0.286554551514494,0.0654466333708006,-0.296511347927902,-0.180420887231092,-0.312422794237214,0.121116413326172,-0.254848029051237,0.257909654108226,-0.214409261080567,-0.23787393077754,-0.218812186369402,-0.245246924084458,-0.247625172496092,-0.0540869166932524,-0.315105327049937,-0.293582914996639,0.182550416931095,0.246179941830589,0.252842341324193,0.00728910900531938,0.793103596100807,0.801050989060623,0.788147563525342,0.839802767063093,0.813258623696125,0.619767403266592,0.16887878950398,-0.34279737842392,-0.306620904425136,0.826483325479363,0.146443134064188,0.117172518344385,-0.291051550652042,-0.276998839025774,-0.245268820404004,-0.151366869896026,-0.170652679548557,-0.173296035007223,0.2109949908665,-0.29816971781014,-0.17831963826216,-0.315457773098251,-0.313098084121363,0.186665969164773,-0.170993456258017
"RFX4",-0.309835742129298,-0.102974556053093,-0.252871727944054,0.279060041493105,0.292080051962092,-0.422774785845084,-0.234807152188714,-0.218238927682239,0.230177046018494,-0.18261546877793,-0.0336935101334596,0.113876736212141,-0.109962275119146,0.423657536194481,-0.179776493005774,-0.277395326587358,-0.233950046086465,-0.239480621593449,0.785445573541991,-0.272838572248748,0.508116323104233,0.536406949049195,0.128892174077402,-0.252511952762914,0.340449608183763,-0.270795313671567,0.450459083581889,-0.296745256233408,-0.280069035863385,-0.256135830231994,0.125203375909778,-0.320036083948722,-0.332599460179175,-0.287161186418832,-0.123532348180237,-0.296558910765385,-0.10298970742797,-0.085542499155977,0.454759872693278,-0.402945528249039,-0.402945528249039,-0.352551731713642,0.375811414985441,0.371365966775749,0.393854632167884,0.359164414521692,0.350973255088761,0.382385392231006,-0.219026903760365,-0.252609676285679,-0.175763441083414,-0.200448268052722,-0.103176553661755,-0.308486344131913,0.333186021784091,-0.16701277071151,-0.118275261485515,0.370799536333028,-0.267723874129956,-0.249225984550501,-0.232746069476607,-0.286093764009233,0.365080813851927,-0.0825443696736067,1,-0.319653239699392,0.374838424032243,0.430553417121919,0.361073588113055,-0.31721455440501,-0.329133088204219,0.36110153387371,-0.243114482759702,-0.184982133536099,0.543916861774978,-0.0708373712077738,-0.318490099794924,-0.175834309811115,-0.218979152797112,0.202586839650271,-0.254240814484565,-0.395645776015717,-0.367452974735524,-0.210922030659707,-0.226020092797748,0.950451486059999,-0.332326917888893,0.369176812631813,-0.199545808470474,0.389893096427091,0.398311672979995,-0.29984947119996,0.0563690267747318,-0.0121006805413033,0.0238370911131479,-0.104316868442463,-0.0376407760989688,-0.155512575795222,-0.209595518528824,0.273048996830976,0.362882319230698,-0.0607992467606543,0.416111522404582,0.311059254704736,-0.328889690059852,-0.260210500309335,-0.350410372030905,-0.272026623185839,-0.162746480242882,-0.151479952476112,0.439501542507332,-0.341441520356083,-0.139440283760341,-0.331682449003417,-0.294468942609531,0.442447893493771,-0.25948669545018
"TBX4",0.560686210637862,0.530608539930564,0.769904570213069,-0.578609265205154,-0.584705868456452,0.251091024951536,0.257552320569892,0.247660883974746,-0.57366935063905,-0.16768730844054,-0.310373356251471,-0.482924340141584,-0.271100333097585,-0.621570956072464,0.165906281807686,0.819237843337543,0.748456529014598,0.666727591438583,-0.481318107631771,0.906658609538714,-0.634656058283883,-0.610300676939238,-0.524881904921006,0.766915749108269,-0.559087520993018,0.762671832870816,-0.620347536931742,0.0468078884597338,0.0155235141478088,0.011270501761845,-0.461759013592241,0.648175450064255,0.610622789713405,0.757976803558415,0.53565503814489,0.739936412299218,0.507658541173314,0.506295876828542,-0.679208557295279,0.634748155373118,0.634748155373118,0.807557488666358,-0.693589214878858,-0.687462885729611,-0.691609813347087,-0.0553613818117669,-0.624656798270109,-0.656131838393025,0.803259612111462,0.349461746879416,0.503078780499608,0.532716343118352,0.531371604722716,0.803867525647614,-0.509007461042212,0.138556960935587,0.0628119091473835,-0.672247099114461,0.844643307675255,0.712598935120759,0.854346331175808,0.81609211562163,-0.592734364520979,-0.244481234808022,-0.319653239699392,1,-0.622437687805018,-0.593322483131727,-0.638131800188379,0.851228377334288,0.845917696777598,-0.620040066691368,0.882583435742112,0.189724797130431,-0.169020296846915,0.468204175651421,0.872833166710161,0.15362818401191,0.868871449592664,-0.481308270852865,0.759570286511913,0.585604711287973,0.531216829000049,0.842033547792568,0.798502664969228,-0.362896271168652,0.854265711874282,-0.0566572040032469,-0.126429049117044,-0.680372413349527,-0.699975390741314,0.374468847176233,-0.437391260430346,-0.296435319082478,-0.368840740686024,-0.190537601993818,-0.245723119412191,-0.215158528004446,-0.104674160617373,0.0992722080699926,-0.0584907860689451,-0.241841121924926,-0.606467608079077,-0.546762710922054,0.87251335593028,0.869970674947309,0.53588617056583,0.440386914438676,0.571407334074564,0.582221527955112,-0.65438728575975,0.83998607729034,0.535705014918505,0.854381106862753,0.85323415918162,-0.767725223268031,0.695088832781158
"TBX5",-0.529104137717013,-0.453574436670398,-0.615988812002607,0.479950841947079,0.494545612581503,-0.313661106081361,-0.296911849497866,-0.296832110454481,0.477304350424295,0.0807807061311583,0.240569680512725,0.433764576160343,0.190924881703281,0.612786647602395,-0.23698347443123,-0.615806636205899,-0.584063127926463,-0.568347259158567,0.480775850595841,-0.636680384544331,0.640964982526303,0.621749177355382,0.426371743458803,-0.584867725611015,0.538017973944334,-0.583320223553413,0.73566560490616,-0.14245839638472,-0.105138978689108,-0.0887275900422437,0.354520112051933,-0.588465846136797,-0.550378640727596,-0.611382683548694,-0.480305681188483,-0.609474699962771,-0.446633887414318,-0.444674771643381,0.634736305677328,-0.481410402523303,-0.481410402523303,-0.583927105923897,0.639628248878627,0.630470081418401,0.638604514645236,0.152370684678902,0.870856475265353,0.880370368606782,-0.649058616183889,-0.353777015752681,-0.381253226635762,-0.404366330029434,-0.456685308600154,-0.527863655998326,0.415065544897378,-0.216916889225195,-0.146256372739441,0.790572098479239,-0.662429237022809,-0.594422116760639,-0.645095294878892,-0.629762296805002,0.720364221277754,0.185616965544954,0.374838424032243,-0.622437687805018,1,0.635612895049737,0.879452783235183,-0.590618524725695,-0.596717634103343,0.887463447632709,-0.64523366361153,-0.254067869340016,0.271142905191391,-0.410036308581192,-0.617345987550313,-0.201095811950811,-0.633046074816288,0.413441201135033,-0.62756020174948,-0.557381879627509,-0.497655185682947,-0.618046616225534,-0.650887047137195,0.418906086653894,-0.601104661846266,0.154261590029388,9.76273036982321e-05,0.639891822895867,0.659934734177933,-0.407566189564475,0.384425621812466,0.263624744526406,0.338830978421149,0.150656421437175,0.224552928138921,0.11748891657407,-0.0157241073136606,-0.001498925394013,0.143193582805921,0.205390237482112,0.614817661182339,0.536045397175217,-0.648359603067736,-0.652592735561807,-0.502992367461793,-0.437468314229436,-0.475765785307789,-0.492461377880955,0.630418301301883,-0.596017429019546,-0.475664106722455,-0.601003753671203,-0.591144665095848,0.715301539878757,-0.562420809454532
"FIGLA",-0.551596496890505,-0.479912286272707,-0.591031655123533,0.468387275779202,0.478785997542238,-0.23916660539994,-0.357349197645589,-0.344090128456153,0.508980336003627,0.0484203577524769,0.229327147807672,0.409347349831626,0.151385051938882,0.641619824992275,-0.273514663210028,-0.596960218218602,-0.568802143046916,-0.57178513709029,0.545307373073858,-0.602928552459463,0.678908751437636,0.665731320890056,0.411246865788239,-0.579533277968955,0.558874927054982,-0.591107542259411,0.658090969049793,-0.16302640228894,-0.127763331246784,-0.121232587430929,0.39963096280232,-0.60210260353396,-0.590827822107182,-0.634388795949618,-0.425396529367706,-0.63191114769784,-0.389647023484716,-0.383025749721251,0.655359751118242,-0.520050272219816,-0.520050272219816,-0.564244834156719,0.643223088958758,0.635388439099707,0.643265396266675,0.102195338466553,0.63011801676001,0.654310644459259,-0.627902520267546,-0.436241216770294,-0.399210679747753,-0.428247554547833,-0.492985878501321,-0.498639182302698,0.490696954761727,-0.24176226863157,-0.186262409385815,0.625482207442556,-0.642960862220698,-0.598643875126954,-0.612809277714022,-0.616466479066718,0.601429022331105,0.122318881629474,0.430553417121919,-0.593322483131727,0.635612895049737,1,0.636681669359638,-0.557037302085922,-0.568182033641009,0.618877600450025,-0.600230704260258,-0.286903615085011,0.259398544709673,-0.436305964285964,-0.579973699798129,-0.256313420307365,-0.596520558445604,0.393199007656508,-0.614642851123215,-0.609966627737598,-0.535459306618464,-0.584304068456979,-0.629955082258109,0.472970263037394,-0.567070962710025,0.102673630869143,-0.131919168670713,0.65165982424613,0.666098090228954,-0.462539215927055,0.334679825105808,0.209663167219981,0.280593947717136,0.0871906627608049,0.162108515713548,0.0826839640839833,-0.148433630732135,-0.0520220980983567,0.0882646747970206,0.142606368830082,0.640914425939094,0.537204965984194,-0.627342104678887,-0.617444857939137,-0.540220708838288,-0.506694609027966,-0.422643863979058,-0.438357813806541,0.653205434082321,-0.576387332974873,-0.509724484064615,-0.56689500775425,-0.549120911287368,0.715398670259009,-0.567323447962126
"TCF4",-0.555819654307846,-0.473518603084885,-0.621880062694845,0.498837072940147,0.510575438831934,-0.263802832644398,-0.32074476684727,-0.319185029910467,0.520185947444369,0.115676579268494,0.281296443257504,0.465340941606338,0.223317727318471,0.631915485036508,-0.252038417228025,-0.623664602277624,-0.591203298185203,-0.581290367087906,0.489942110779818,-0.650086745124963,0.645331870813873,0.620861241099863,0.455822379963444,-0.59704949712756,0.555976254049434,-0.60114414173609,0.725892130285656,-0.112399563191413,-0.0732444261534571,-0.0625380751765712,0.408238725720038,-0.615029716363924,-0.587227387698953,-0.644872348485304,-0.469813711367894,-0.640772796018601,-0.434991968051971,-0.428992296930564,0.659916448954823,-0.517620637596762,-0.517620637596762,-0.603325652423608,0.663946580031072,0.655973045231865,0.661740266097128,0.117552276030966,0.919259563179012,0.936885361123997,-0.667175298433713,-0.404958985137741,-0.397922120254706,-0.422536574991332,-0.482657766463325,-0.556284546062338,0.458803878951301,-0.22942480401392,-0.160147547854832,0.787616306891807,-0.678913025362715,-0.614403488690153,-0.654071412700457,-0.648567384058107,0.743198617865891,0.199786335099467,0.361073588113055,-0.638131800188379,0.879452783235183,0.636681669359638,1,-0.610405880943723,-0.617619331878671,0.910204726957588,-0.656169381320186,-0.270225462865554,0.240832659961311,-0.427258945597589,-0.636411798273282,-0.224756941553319,-0.643238296468539,0.433380693742815,-0.640505090765829,-0.586546772599247,-0.51734587329369,-0.628743904367175,-0.669088262877224,0.408652009578546,-0.621628814362544,0.115464180586306,-0.0464838348320097,0.666273055348803,0.685343860882303,-0.435614171123188,0.401492454217054,0.275469182909417,0.350170492212377,0.160515648104109,0.227924103227218,0.15188519141029,-0.0638902238806652,-0.0402192695635049,0.10333406409381,0.212640958296795,0.630616543052764,0.558379066901698,-0.66794891829116,-0.657068893660019,-0.5211369965501,-0.480319752125716,-0.459620068546967,-0.480371743979285,0.653169289619894,-0.617116719868616,-0.498976137665358,-0.621566748499201,-0.610581957681704,0.729155323482352,-0.580842301675438
